0.350,0.175,0.175,0.175,0.175,0.350,0.175,0.175
0.175,0.175,0.175,0.350,0.175,0.350,0.175,0.175,0.175,0.350,0.175,0.175,0.175,0.175,0.175,0.350
0.350,0.350,0.175,0.350,0.175,0.350,0.350,0.175,0.350,0.175,0.350,0.175,0.350,0.350,0.350,0.175,0.175,0.350,0.350,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.350,0.175,0.350,0.175,0.175,0.175,0.175
0.525,0.175,0.350,0.350,0.175,0.175,0.350,0.175,0.175,0.350,0.350,0.350,0.175,0.175,0.175,0.350,0.350,0.175,0.525,0.350,0.175,0.525,0.350,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.350,0.175,0.175,0.700,0.175,0.175,0.175,0.175,0.175,0.350,0.175,0.350,0.175,0.175,0.175,0.175,0.175,0.175
0.175,0.175,0.350,0.350,0.350,0.525,0.350,0.175,0.175,0.350,0.175,0.175,0.175,0.175,0.350,0.350,0.350,0.525,0.175,0.350,0.175,0.175,0.350,0.525,0.350,0.175,0.175,0.175,0.175,0.175,0.175,0.525,0.700,0.175,0.175,0.175,0.175,0.175,0.175,0.350,0.350,0.350,0.350,0.350,0.175,0.350,0.175,0.175,0.350,0.175,0.175,0.175,0.175,0.175,0.350,0.175,0.175,0.175,0.175,0.175,0.350,0.350,0.350,0.175,0.350,0.175
0.350,0.700,0.350,0.350,0.875,0.350,0.525,0.875,0.175,0.175,0.525,0.525,0.350,0.175,0.700,0.175,0.350,0.350,0.175,0.525,0.350,0.175,0.700,0.175,0.350,0.175,0.350,0.175,0.175,0.350,0.525,0.175,0.525,0.350,0.875,0.350,0.350,0.175,0.525,0.350,0.350,0.175,0.175,0.350,0.525,0.350,0.350,0.350,0.175,0.175,0.525,0.175,0.525,0.525,0.700,0.350,0.700,0.175,0.175,0.350,0.525,0.525,0.175,0.175,0.175,0.175,0.175,0.350,0.350,0.175,0.175,0.350
0.175,0.350,0.175,0.700,0.700,0.175,0.175,0.700,0.175,0.350,0.175,0.175,0.350,0.175,0.700,0.175,0.350,0.700,0.525,0.350,0.175,0.350,0.175,0.175,0.700,0.350,0.525,0.525,0.175,0.175,0.175,0.175,0.525,0.175,0.350,0.175,0.875,0.525,0.350,0.175,0.350,0.525,0.350,0.175,0.350,0.875,0.175,0.525,0.350,0.350,0.175,0.700,0.175,0.175,0.350,0.175,0.350,0.700,0.175,0.700,0.175,0.350,0.175,0.350,1.050,0.175,0.700,0.700,0.350,0.175,0.350,0.175,0.350,0.175,0.175,0.350,0.700,0.525,0.350,0.350,0.350,0.175,0.525,0.525,0.350
0.700,0.350,0.525,0.525,0.525,0.350,0.175,0.175,0.700,0.525,0.525,0.700,0.350,0.175,0.350,0.175,0.175,0.175,0.350,0.525,0.525,0.175,0.350,0.175,0.875,0.875,1.050,0.350,0.350,0.700,0.175,0.175,0.875,0.350,0.350,0.525,0.875,0.350,0.350,0.700,0.525,0.350,0.350,0.350,0.175,0.525,0.175,0.525,0.350,0.525,0.175,0.350,0.350,0.175,0.525,0.700,0.525,0.350,0.350,0.700,0.525,0.350,0.175,0.700,0.350,0.175,1.750,0.525,0.350,0.175,0.175,0.875,0.525,0.175,1.050,0.525,0.175,0.350,0.350,0.525,0.525,0.350,0.525,0.350,0.175,0.700,0.350,0.700,0.175,0.175,0.350,0.350,0.175,0.525,0.350,0.350,0.875,0.175,0.350,0.175
1.750,0.875,1.225,1.050,1.575,0.525,0.350,0.350,1.225,0.350,0.700,0.525,1.050,0.525,0.525,1.225,1.050,0.875,0.700,0.350,0.175,0.525,0.525,0.525,0.175,0.525,0.700,0.525,0.700,1.050,1.050,0.700,0.525,1.750,0.700,0.875,0.350,0.525,1.050,0.700,0.875,0.350,0.875,0.350,0.700,0.875,0.700,0.875,0.875,0.525,1.050,0.525,0.350,0.700,0.350,1.400,0.525,0.350,0.350,0.875,0.525,1.050,1.050,0.525,0.525,0.875,0.525,0.525,0.700,0.700,1.050,0.875,0.525,0.875,0.175,0.350,0.525,0.875,0.175,0.700,0.875,0.875,0.700,0.350,0.175,0.525,0.700,0.525,0.700,0.700,1.050,0.350,0.350,0.700,0.525,0.700,0.875,0.700,1.050,0.525
